espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=471299","471299","Cameroon","1","Zimbabwe","1","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=471300","471300","Algeria","6","Mauritania","0","",0,0,"","","","","","","",0,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=470421","470421","Saudi Arabia","0","Slovenia","0","",2,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=471301","471301","China","0","Iceland","2","",1,0,"","","","","","","",1,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=471322","471322","Congo","0","Senegal","2","0","2","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471323","471323","Ivory Coast","3","Uganda","0","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471298","471298","Chile","1","Croatia","1","",0,0,"","","","","","","",2,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=469143","469143","Sweden","6","Slovakia","0","6","0","0","1","6","2","40%","11 ","8","15","1","0","5","4","3","60%","8 ","2"
"http://www.espn.com/soccer/matchstats?gameId=471250","471250","Slovenia","2","Finland","0","0","1","0","0","0","0","0%","3 ","2","1","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471367","471367","Saudi Arabia","7","Cambodia","2","0","0","0","0","0","0","0%","0 ","0","0","0","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471355","471355","China","1","Croatia","1","0","1","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471354","471354","Iceland","0","Chile","1","0","1","0","0","0","0","0%","0 ","0","0","2","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=471263","471263","Qatar","1","Moldova","1","0","1","0","0","0","0","0%","0 ","0","0","1","0","0","0","0","0%","0 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468874","468874","Bermuda","2","Canada","4","8","0","0","0","4","0","33%","11 ","3","9","0","0","0","9","5","67%","24 ","11"
"http://www.espn.com/soccer/matchstats?gameId=469142","469142","Uzbekistan","2","Georgia","2","0","1","1","0","0","0","0%","2 ","2","0","2","0","0","0","0","0%","2 ","1"
"http://www.espn.com/soccer/matchstats?gameId=470420","470420","Brazil","1","Colombia","0","15","3","0","3","2","3","57%","11 ","4","20","1","0","1","4","2","43%","9 ","2"
"http://www.espn.com/soccer/matchstats?gameId=472909","472909","Jordan","1","Georgia","0","",2,0,"","","","","","","",3,0,"","","","","",""
"http://www.espn.com/soccer/matchstats?gameId=469914","469914","United States","0","Serbia","0","18","1","0","5","2","1","61%","12 ","1","14","1","0","5","7","3","39%","8 ","2"
"http://www.espn.com/soccer/matchstats?gameId=471249","471249","United States","1","Jamaica","0","17","0","0","2","7","1","70%","9 ","3","16","1","0","0","3","2","30%","5 ","0"
"http://www.espn.com/soccer/matchstats?gameId=468618","468618","Mexico","1","Iceland","0","8","0","0","1","7","4","69%","25 ","5","13","1","0","1","0","0","31%","6 ","0"
"http://www.espn.com/soccer/matchstats?gameId=474869","474869","Honduras","0","Jamaica","1","0","0","0","0","0","0","0%","0 ","0","0","3","0","0","0","0","0%","0 ","0"
