espnGameLink,espnGameId,team1,team1Score,team2,team2Score,team1Fouls,team1Yellows,team1Reds,team1Offsides,team1Corners,team1Saves,team1Possession,team1Shots,team1OnGoal,team2Fouls,team2Yellows,team2Reds,team2Offsides,team2Corners,team2Saves,team2Possession,team2Shots,team2OnGoal
"http://www.espn.com/soccer/matchstats?gameId=431686","431686","England","1","Slovenia","0","11","1","0","3","10","4","67%","17 ","5","17","5","0","2","4","1","33%","5 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431690","431690","Turkey","1","Croatia","0","9","2","0","2","3","1","47%","8 ","2","12","4","0","0","2","3","53%","12 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431736","431736","Hungary","3","Latvia","1","8","3","0","4","6","4","58%","22 ","7","20","4","0","5","2","2","42%","6 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431763","431763","Faroe Islands","0","Switzerland","2","12","2","0","0","0","0","28%","3 ","0","4","0","0","1","7","3","72%","22 ","5"
"http://www.espn.com/soccer/matchstats?gameId=431697","431697","Northern Ireland","2","Czech Republic","0","6","1","0","2","3","0","23%","5 ","2","8","2","0","1","6","1","77%","11 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431865","431865","Bosnia and Herzegovina","5","Estonia","0","7","1","0","1","5","7","62%","19 ","12","11","2","0","0","1","2","38%","8 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431864","431864","Cyprus","0","Belgium","3","12","4","0","1","1","1","40%","10 ","1","15","1","0","3","8","7","60%","24 ","10"
"http://www.espn.com/soccer/matchstats?gameId=431788","431788","Georgia","1","Serbia","3","16","2","0","3","2","3","49%","11 ","4","15","0","0","2","8","0","51%","10 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431774","431774","Belgium","1","Greece","1","19","4","0","5","9","5","71%","17 ","5","15","2","2","2","0","0","29%","2 ","1"
"http://www.espn.com/soccer/matchstats?gameId=431753","431753","Scotland","2","England","2","7","1","0","0","4","1","39%","8 ","3","9","2","0","0","7","6","61%","16 ","9"
"http://www.espn.com/soccer/matchstats?gameId=431792","431792","Portugal","4","Latvia","1","7","1","0","3","8","5","75%","25 ","9","23","4","0","2","4","1","25%","6 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431862","431862","Turkey","2","Ukraine","2","12","3","0","0","6","4","40%","14 ","6","14","4","0","4","4","5","60%","15 ","7"
"http://www.espn.com/soccer/matchstats?gameId=431858","431858","Republic of Ireland","1","Georgia","0","11","1","0","4","2","2","43%","10 ","3","11","1","0","0","5","2","57%","11 ","2"
"http://www.espn.com/soccer/matchstats?gameId=431799","431799","Albania","0","Israel","3","10","2","2","7","3","3","47%","9 ","3","13","3","0","4","3","4","53%","21 ","11"
"http://www.espn.com/soccer/matchstats?gameId=431778","431778","Cyprus","0","Estonia","0","9","1","0","7","5","3","60%","14 ","2","12","1","0","0","1","3","40%","10 ","3"
"http://www.espn.com/soccer/matchstats?gameId=431842","431842","Northern Ireland","4","San Marino","0","21","0","0","3","7","11","74%","35 ","15","8","3","1","0","2","0","26%","3 ","0"
"http://www.espn.com/soccer/matchstats?gameId=431873","431873","Ukraine","1","Iceland","1","16","1","0","0","4","4","67%","13 ","5","12","2","0","1","3","3","33%","12 ","4"
"http://www.espn.com/soccer/matchstats?gameId=431826","431826","Estonia","0","Greece","2","15","2","0","4","5","5","52%","16 ","6","3","1","0","1","5","1","48%","11 ","3"
